package	num	num_dang	perm_normal	perm_dang
com.gkh72	18	3	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.SYSTEM_ALERT_WINDOW,android.permission.ACCESS_NETWORK_STATE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.ACCESS_WIFI_STATE,android.permission.USE_FINGERPRINT,android.permission.FOREGROUND_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.MANAGE_ACCOUNTS,android.permission.USE_CREDENTIALS,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_BIOMETRIC	android.permission.GET_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
com.asoft.mfcmobile	19	4	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM,android.permission.FOREGROUND_SERVICE,com.android.vending.CHECK_LICENSE,android.permission.BLUETOOTH,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.CHANGE_WIFI_STATE,android.permission.USE_FULL_SCREEN_INTENT,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH_ADMIN	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
ru.nso.agro	22	1	com.sec.android.provider.badge.permission.READ,android.permission.REQUEST_INSTALL_PACKAGES,com.oppo.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.majeur.launcher.permission.UPDATE_BADGE,com.google.android.c2dm.permission.RECEIVE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.READ_APP_BADGE,android.permission.ACCESS_NETWORK_STATE,com.htc.launcher.permission.UPDATE_SHORTCUT,me.everything.badger.permission.BADGE_COUNT_WRITE,com.htc.launcher.permission.READ_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.READ_SETTINGS,com.oppo.launcher.permission.WRITE_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.WAKE_LOCK,com.anddoes.launcher.permission.UPDATE_COUNT,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.INTERNET	android.permission.READ_EXTERNAL_STORAGE
info.esoft.ko	17	5	android.permission.BLUETOOTH,android.permission.BLUETOOTH_ADMIN,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.CHANGE_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.VIBRATE	android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
ru.iserv.nk	13	3	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SYSTEM_ALERT_WINDOW,android.permission.VIBRATE,com.android.vending.CHECK_LICENSE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE
com.lsbr.call03	18	6	android.permission.SYSTEM_ALERT_WINDOW,android.permission.SCHEDULE_EXACT_ALARM,com.lsbr.call03.permission.PUSH_PROVIDER,android.permission.ACCESS_NETWORK_STATE,com.lsbr.call03.permission.PROCESS_PUSH_MSG,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_FULL_SCREEN_INTENT,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE	android.permission.ACCESS_COARSE_LOCATION,android.permission.CALL_PHONE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE
ru.rosagroleasing.mobile	28	2	com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.INTERNET,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,com.oppo.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,com.htc.launcher.permission.UPDATE_SHORTCUT,com.sonyericsson.home.permission.BROADCAST_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.sec.android.provider.badge.permission.WRITE,com.htc.launcher.permission.READ_SETTINGS,android.permission.WAKE_LOCK,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.VIBRATE,com.huawei.android.launcher.permission.READ_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.sec.android.provider.badge.permission.READ,android.permission.READ_APP_BADGE,com.android.vending.CHECK_LICENSE,com.majeur.launcher.permission.UPDATE_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.c2dm.permission.RECEIVE	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.smarttransport.its.ordervehicle	15	4	android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH_ADMIN,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.BLUETOOTH,android.permission.FLASHLIGHT,android.permission.CHANGE_WIFI_STATE,android.permission.WAKE_LOCK	android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE
com.firstforma.dialog	38	10	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.ACCESS_WIFI_STATE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.GET_TASKS,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,android.permission.USE_FULL_SCREEN_INTENT,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.CHANGE_NETWORK_STATE,android.permission.PREVENT_POWER_KEY,android.permission.DISABLE_KEYGUARD,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.USE_CREDENTIALS,android.permission.BLUETOOTH_ADMIN,android.permission.RECORD_VIDEO,com.google.android.c2dm.permission.RECEIVE,com.firstforma.dialog.permission.C2D_MESSAGE,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.MANAGE_OWN_CALLS,android.permission.VIBRATE,android.permission.USE_FINGERPRINT,android.permission.CHANGE_WIFI_STATE,android.permission.BLUETOOTH,android.permission.RAISED_THREAD_PRIORITY,android.permission.MANAGE_ACCOUNTS	android.permission.GET_ACCOUNTS,android.permission.READ_CALENDAR,android.permission.READ_PHONE_STATE,android.permission.WRITE_CALENDAR,android.permission.ACCESS_FINE_LOCATION,android.permission.RECORD_AUDIO,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.CALL_PHONE
ru.docsystems.peopleinspector	11	5	android.permission.MEDIA_CONTENT_CONTROL,android.permission.INTERNET,ru.docsystems.peopleinspector.permission.MAPS_RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.providers.gsf.permission.READ_GSERVICES	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
ru.katharsis.office	7	5	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION
ru.smarttransport.monitoring_ums	13	3	android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_WIFI_STATE,android.permission.BLUETOOTH_ADMIN,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
com.example.statsport	9	4	android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.REQUEST_INSTALL_PACKAGES	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION
com.simplight.webclient	5	1	com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.INTERNET	android.permission.CAMERA
com.application.ttssm	8	0	android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.VIBRATE,android.permission.USE_FULL_SCREEN_INTENT,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET	
