package	title	creator	description	version	trackers_num	trackers	perm_num_total	perm_num_dang	perm_normal	perm_dang 
com.tsartech.bricks	Bricks & Woods	ИП Осипов Владимир Олегович	Целая гора головоломок!	1.0	7	AppsFlyer,Facebook Analytics,Facebook Login,Facebook Share,Unity3d Ads,Amplitude,Google AdMob	4	0	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID	
com.ataxmobile.mygirls	MyGirls-календарь месячных,ПМС	Атакс	MyGirls - Календарь месячных и овуляции	1.6	2	Google Firebase Analytics,Google AdMob	6	0	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_NETWORK_STATE	
ru.tatarstan	ЛОКОЛО	"ГКУ ""ЦЦТ РТ"""	Твой дом, двор и соседи здесь	2.0.2	6	Google CrashLytics,Google Firebase Analytics,AppMetrica,Mapbox,OneSignal,Huawei Mobile Services (HMS) Core	35	6	android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.WAKE_LOCK,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.USE_CREDENTIALS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.AUTHENTICATE_ACCOUNTS,com.sec.android.provider.badge.permission.READ,ru.tatarstan.permission.C2D_MESSAGE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.ACCESS_WIFI_STATE,com.oppo.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.MANAGE_ACCOUNTS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.sec.android.provider.badge.permission.WRITE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.READ_APP_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.GET_TASKS,android.permission.RECEIVE_BOOT_COMPLETED,com.htc.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.htc.launcher.permission.UPDATE_SHORTCUT	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.GET_ACCOUNTS,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE
ru.rambler.horoscopes.twa	Рамблер/гороскопы	РАМБЛЕР ИНТЕРНЕТ ХОЛДИНГ	Р/гороскопы	1	0		0	0		
com.example.bodyskills	BodySkills	ИП Ушакевич Кирилл Игоревич	Ваш персональный ии тренер	1.06	2	Yandex Ad,AppMetrica	9	3	android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.MANAGE_EXTERNAL_STORAGE,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.tmgame.client	ТехноМагия	Общество с ограниченной ответственностью  «Кибер Плюс»	Бесплатная игра для прирожденных героев.	703	1	AppsFlyer	7	2	android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.merigotech.fillwordsthemes	Филворды - темы	Lunapp	Найди слова на заданную тему.	3.1.7	21	Flurry,Ogury Presage,Google Firebase Analytics,Facebook Ads,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,Yandex Ad,AppMetrica,ironSource,Appodeal,Vungle,Criteo,myTracker,myTarget,Google AdMob,IAB Open Measurement,Pangle,Appodeal Stack,BidMachine	10	1	com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.WRITE_EXTERNAL_STORAGE
ru.profmedia.avtoradio	Авторадио	"ООО ""ГПМ Радио"""	Слушайте любимые песни в прямом эфире.	8.1.10	2	Google Firebase Analytics,AppMetrica	10	2	android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.REQUEST_IGNORE_BATTERY_OPTIMIZATIONS,android.permission.ACCESS_NETWORK_STATE	android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION
ru.vgtrofimov.restfortheeyesmt	Отдых и гимнастика для глаз	Viktor Trofimov	Менеджер гимнастики для глаз с описанием	1.35-mt	4	myTracker,myTarget,Google AdMob,IAB Open Measurement	8	0	android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.AD_ID,android.permission.FOREGROUND_SERVICE	
ru.moihottur.moihottur	Поиск туров - Мой горящий тур	Мой горящий тур	Поиск тура по всем туроператорам онлайн.	1.5.0	1	AppMetrica	5	1	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	android.permission.READ_EXTERNAL_STORAGE
ru.mail.browser	Браузер Atom — быстрый браузер	VK	Браузер Atom – быстрый и безопасный	1.6.0.709	7	AppsFlyer,Google CrashLytics,Google Firebase Analytics,myTracker,myTarget,Google AdMob,VKontakte SDK	38	8	ru.mail.browser.permission.C2D_MESSAGE,com.google.android.c2dm.permission.RECEIVE,com.chrome.permission.DEVICE_EXTRAS,android.permission.NFC,ru.mail.browser.permission.READ_WRITE_BOOKMARK_FOLDERS,android.permission.READ_SYNC_SETTINGS,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.USE_CREDENTIALS,android.permission.INTERNET,android.permission.QUERY_ALL_PACKAGES,com.google.android.gms.permission.AD_ID,com.asus.msa.SupplementaryDID.ACCESS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,android.permission.READ_SYNC_STATS,com.android.launcher.permission.INSTALL_SHORTCUT,android.permission.CHANGE_NETWORK_STATE,android.permission.MANAGE_ACCOUNTS,com.android.vending.BILLING,com.google.android.apps.now.CURRENT_ACCOUNT_ACCESS,android.provider.Telephony.SMS_RECEIVED,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.VIBRATE,android.permission.USE_BIOMETRIC,android.permission.WRITE_SYNC_SETTINGS,android.permission.USE_FINGERPRINT,ru.mail.browser.TOS_ACKED,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.GET_ACCOUNTS,android.permission.CAMERA
ru.boxberry.couriers	Boxberry Курьеры	BOXBERRYSOFT	Приложение для работы курьеров Boxberry	1.1.0	2	Google CrashLytics,Google Firebase Analytics	9	3	android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE	android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION
voiceapp.commands.alice	Команды для Алиса	ИП Жижин Владимир Андреевич	Полный список команд для помощника Алиса	1.02	8	Google Firebase Analytics,Unity3d Ads,Yandex Ad,AppMetrica,myTracker,myTarget,Google AdMob,IAB Open Measurement	10	0	android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE	
uralpro.CapitalsOfTheWorld	Столицы мира - игра	UralPro	Игра на знание столиц мира.	1.1	3	Yandex Ad,AppMetrica,Google AdMob	6	0	android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING	
ru.airnet.cctv	Видеонаблюдение	ООО «Санкт-Петербургские компьютерные сети»	Видеокамеры Санкт-Петербурга	2.08.010	2	Google CrashLytics,Google Firebase Analytics	20	6	android.permission.FOREGROUND_SERVICE,android.permission.USE_BIOMETRIC,android.permission.READ_MEDIA_STORAGE,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,android.permission.CAMERA2,android.permission.WAKE_LOCK,android.permission.WRITE_STORAGE,android.permission.STORAGE,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.RECORD_AUDIO
com.herocraft.game.fruitshake.brawlking	Brawl King - Roguelike	HeroCraft	Круши и кромсай!	0.24.3	19	Google CrashLytics,Google Firebase Analytics,Moat,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Inmobi,Unity3d Ads,Yandex Ad,Amplitude,AppMetrica,Tapjoy,Mintegral,Tenjin,Google AdMob,IAB Open Measurement	11	0	android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.READ_LOGS,android.permission.INTERNET,android.permission.WAKE_LOCK,com.android.vending.BILLING,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.FOREGROUND_SERVICE	
com.sgcode18.biletygims	Билеты ГИМС 2022	Just Tests	Билеты ГИМС от 01.03.2022 года	3.5	0		5	0	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE	
goldapple.ru.goldapple.customers	Золотое Яблоко	Общество с ограниченной ответственностью «Екатеринбург Яблоко»	Интернет-магазин косметики и парфюмерии	3.32.00	10	AppsFlyer,Google CrashLytics,Google Analytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Google Tag Manager,Amplitude,AppMetrica,VKontakte SDK	21	6	android.permission.VIBRATE,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH_ADMIN,android.permission.WAKE_LOCK,android.permission.NFC,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.CHANGE_WIFI_STATE,android.permission.BLUETOOTH	android.permission.READ_CONTACTS,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.CAMERA
ru.vk.vkdoc	VK HR Tek: кадровые процессы онлайн	VK	Личный кабинет сотрудника компании	1.0.2	2	Google CrashLytics,Google Firebase Analytics	12	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.VIBRATE,android.permission.USE_FINGERPRINT,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
live.talkme.sprint_2	Talkme	"ООО ""Авигаль"""	Talkme – стриминговая социальная сеть	1.0.4	7	AppsFlyer,Facebook Analytics,Facebook Login,Facebook Places,Facebook Share,Amplitude,VKontakte SDK	17	7	android.permission.BROADCAST_STICKY,android.permission.READ_PRIVILEGED_PHONE_STATE,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.VIBRATE,android.permission.BLUETOOTH,com.android.vending.BILLING	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA
net.elvista.game101	101 HD	ИП Кулаков Андрей Сергеевич	Популярная карточная игра Сто Одно	1.0.11	18	Google CrashLytics,Google Firebase Analytics,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,Yandex Ad,AppMetrica,Appodeal,Criteo,myTracker,myTarget,Google AdMob,IAB Open Measurement,Pangle,Appodeal Stack,BidMachine,Solar2D (Corona)	13	3	android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.INTERNET	android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
com.kirlanik552	Физика (калькулятор)	"ООО ""КИРЛАНИК"""	Рассчитывает физические формулы	2.2.1	6	Yandex Ad,AppMetrica,myTracker,myTarget,Google AdMob,IAB Open Measurement	7	0	android.permission.FOREGROUND_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE	
com.gibdd.app	Штрафы ГИБДД официальные	ИП Шайхов Т.Р.	Поиск штрафов ГИБДД с фото и на карте	0.0.1	1	AppMetrica	26	0	com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.INTERNET,me.everything.badger.permission.BADGE_COUNT_READ,com.oppo.launcher.permission.WRITE_SETTINGS,com.huawei.android.launcher.permission.READ_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.oppo.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.READ,com.google.android.c2dm.permission.RECEIVE,com.htc.launcher.permission.READ_SETTINGS,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.USE_FULL_SCREEN_INTENT,android.permission.ACCESS_NETWORK_STATE,android.permission.SCHEDULE_EXACT_ALARM,android.permission.READ_APP_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.VIBRATE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED	
com.zaimnakarty.kreditblesk	Займы на карту - без отказов	ИП Григорьев А.М.	Не ищи, а выбирай!	1.80	4	AppsFlyer,Google CrashLytics,Google Firebase Analytics,AppMetrica	7	0	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE	
in.x42.zenbox	Hotel Match	42 Apps	Решай головоломки и декорируй отель!	1.0.32	0		9	1	com.android.vending.BILLING,android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK	android.permission.ACCESS_FINE_LOCATION
com.lunappstudio.photoelephant	Слова со слоном - на картинке	Lunapp	Найди слова на фото и собери их!	1.22	12	Flurry,Google Firebase Analytics,AppLovin (MAX and SparkLabs),Yandex Ad,AppMetrica,Appodeal,Startapp,myTarget,Google AdMob,IAB Open Measurement,Appodeal Stack,Solar2D (Corona)	9	1	android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
com.DDreamgames.Hoosegow	Hoosegow: Prison Survival	D.Dream games	Черная комедия о жизни в тюрьме.	1.4.57	26	AppsFlyer,Google CrashLytics,Ogury Presage,Google Firebase Analytics,Adjust,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Amazon Advertisement,Unity3d Ads,Yandex Ad,AppMetrica,ironSource,Appodeal,Vungle,Criteo,myTracker,myTarget,Google AdMob,IAB Open Measurement,Pangle,Appodeal Stack,BidMachine	15	3	com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.DDreamgames.Hoosegow.permission.C2D_MESSAGE,android.permission.READ_LOGS	android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION
ru.russpass.tourist	RUSSPASS: туры, места, билеты	АНО «Проектный офис по развитию туризма и гостеприимства Москвы»	Найти экскурсии, купить билеты	2.9.1	5	Google CrashLytics,Google Firebase Analytics,Facebook Login,AppMetrica,VKontakte SDK	13	5	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.CHANGE_WIFI_STATE,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
ru.calculators.buyer	Калькуляторы покупателя	Банковские калькуляторы онлайн	Помогают сэкономить при покупках	1.0	3	Google Firebase Analytics,Yandex Ad,AppMetrica	9	0	com.google.android.c2dm.permission.RECEIVE,com.google.android.gms.permission.AD_ID,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET ,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET	
com.otkritie.daily	Открытие Daily	ПАО Банк «ФК Открытие»	Корпоративный портал в вашем мобильном	1.8.3	3	Google Firebase Analytics,OneSignal,Huawei Mobile Services (HMS) Core	32	4	com.huawei.android.launcher.permission.WRITE_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,com.oppo.launcher.permission.READ_SETTINGS,com.majeur.launcher.permission.UPDATE_BADGE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.sec.android.provider.badge.permission.READ,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.READ_APP_BADGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.USE_FINGERPRINT,com.otkritie.daily.permission.C2D_MESSAGE,com.sonyericsson.home.permission.BROADCAST_BADGE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.USE_BIOMETRIC,com.htc.launcher.permission.READ_SETTINGS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.android.vending.CHECK_LICENSE,android.permission.WAKE_LOCK	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE
ru.rt.mb_installer	Мобильный монтажник	ПАО «Ростелеком»	Подключение клиентов, инциденты	3.40.0	2	Google CrashLytics,Google Firebase Analytics	20	6	android.permission.CHANGE_NETWORK_STATE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.VIBRATE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_BACKGROUND_LOCATION,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,android.permission.FLASHLIGHT,android.permission.CHANGE_WIFI_STATE,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_MEDIA_LOCATION	android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
com.creosplay.toycar	Toy Car	Креос Дизайн	Управляй игрушечной машинкой	1.3.9	22	AppsFlyer,Google Firebase Analytics,ChartBoost,Facebook Ads,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),AdColony,Fyber,Inmobi,Unity3d Ads,AppMetrica,ironSource,Vungle,myTracker,HyprMX,myTarget,Tapjoy,Google AdMob,IAB Open Measurement,Pangle	12	3	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,com.android.vending.BILLING,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
com.zmedia.wordtower	Башня Слов	Z-Media	Разбей башню слов с лягушкой	1.12.1	11	AppsFlyer,Google CrashLytics,Google Analytics,Google Firebase Analytics,Adjust,Facebook Analytics,Facebook Login,Facebook Share,Google Tag Manager,Unity3d Ads,Google AdMob	25	1	android.permission.READ_APP_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.oppo.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.READ,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,com.android.vending.BILLING,me.everything.badger.permission.BADGE_COUNT_WRITE,com.majeur.launcher.permission.UPDATE_BADGE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.INTERNET,com.oppo.launcher.permission.WRITE_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.WAKE_LOCK,com.htc.launcher.permission.READ_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE
com.moex.finuslugi	Финуслуги. Вклады и ОСАГО	"ПАО ""Московская Биржа"""	Платформа личных финансов	3.16.2	2	Google CrashLytics,Google Firebase Analytics	7	0	android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_BIOMETRIC,android.permission.ACCESS_NETWORK_STATE	
ru.lexican	Lexican - Учи английский язык	"ООО НТП ""Компас-21"""	Читай интересные тексты на английском!	2.0.9	1	Google Firebase Analytics	11	2	android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.INTERNET,com.android.vending.BILLING,com.google.android.gms.permission.AD_ID,android.permission.SYSTEM_ALERT_WINDOW	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
com.vladdrummer.autorus	АВТОРУСЬ	ООО «АВТОРУСЬ РИТЕЙЛ»	АВТОРУСЬ.КЛУБ	2.1.1	1	AppMetrica	15	5	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.BLUETOOTH_ADMIN,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.INTERNET,android.permission.CHANGE_WIFI_STATE,com.google.android.gms.permission.AD_ID	android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
