package	num	trackers
ru.ucs.rkmobwaiter5	2	Google CrashLytics,Google Firebase Analytics
ru.skillpoint.sergiopizza	3	Google CrashLytics,Google Firebase Analytics,AppMetrica
com.future.trybaby	1	Google Firebase Analytics
ru.vetexpert	2	AppsFlyer,AppMetrica
ru.gazprombank.invest	6	AppsFlyer,Google Firebase Analytics,Facebook Login,Facebook Share,AppMetrica,Bugsnag
ru.rosneft.tektorg	2	Google CrashLytics,Google Firebase Analytics
com.animan_publishing.diamond_dungeon	5	Google Firebase Analytics,Unity3d Ads,Yandex Ad,AppMetrica,Google AdMob
ru.taxovichkof.pult	2	Google CrashLytics,Google Firebase Analytics
ru.saby.clients.brand.mili	5	Google CrashLytics,Google Analytics,Google Firebase Analytics,Google Tag Manager,VKontakte SDK
com.lunettes.lunettes	1	AppMetrica
ru.sports.barcelona	14	Google CrashLytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),Snowplow,Yandex Ad,AppMetrica,myTracker,myTarget,Google AdMob,IAB Open Measurement,VKontakte SDK
ru.sports.manutd	14	Google CrashLytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),Snowplow,Yandex Ad,AppMetrica,myTracker,myTarget,Google AdMob,IAB Open Measurement,VKontakte SDK
ru.sports.juventus	14	Google CrashLytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),Snowplow,Yandex Ad,AppMetrica,myTracker,myTarget,Google AdMob,IAB Open Measurement,VKontakte SDK
ru.sports.khl_salavat_ulaev	14	Google CrashLytics,Google Firebase Analytics,Facebook Analytics,Facebook Login,Facebook Share,AppLovin (MAX and SparkLabs),Snowplow,Yandex Ad,AppMetrica,myTracker,myTarget,Google AdMob,IAB Open Measurement,VKontakte SDK
