package	num	num_dang	perm_normal	perm_dang 
com.cetelem.cetelem_android	18	8	android.permission.USE_FINGERPRINT,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH, android.permission.USE_BIOMETRIC,android.permission.VIBRATE,android.permission.CHANGE_NETWORK_STATE,android.permission.INTERNET	android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.READ_CONTACTS,android.permission.CAMERA
ru.mts.mtstv	20	6	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.MANAGE_ACCOUNTS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_CREDENTIALS,com.android.vending.BILLING,android.permission.VIBRATE,android.permission.WAKE_LOCK,android.permission.AUTHENTICATE_ACCOUNTS	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
com.icq.mobile.client	56	13	android.permission.USE_BIOMETRIC,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.INTERNET,com.oppo.launcher.permission.READ_SETTINGS,android.permission.USE_FULL_SCREEN_INTENT,android.permission.READ_PROFILE,com.anddoes.launcher.permission.UPDATE_COUNT,com.google.android.gms.permission.AD_ID,com.google.android.c2dm.permission.RECEIVE,android.permission.BLUETOOTH,com.icq.mobile.client.permission.COPY_LOGS,android.permission.WAKE_LOCK,com.majeur.launcher.permission.UPDATE_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.ACCESS_BACKGROUND_LOCATION,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.USE_FINGERPRINT,android.permission.MANAGE_ACCOUNTS,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.READ_SYNC_SETTINGS,android.permission.ACCESS_WIFI_STATE,com.icq.mobile.client.permission.GET_SETTINGS,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.MODIFY_AUDIO_SETTINGS,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.DISABLE_KEYGUARD,android.permission.VIBRATE,android.permission.RECEIVE_BOOT_COMPLETED,com.sec.android.provider.badge.permission.READ,android.permission.WRITE_SYNC_SETTINGS,com.huawei.android.launcher.permission.CHANGE_BADGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.READ_APP_BADGE,android.permission.FOREGROUND_SERVICE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,com.htc.launcher.permission.READ_SETTINGS,com.android.launcher.permission.INSTALL_SHORTCUT	android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_NUMBERS,android.permission.RECORD_AUDIO,android.permission.CALL_PHONE,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_CONTACTS,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_CONTACTS,android.permission.READ_CALL_LOG,android.permission.READ_EXTERNAL_STORAGE
ru.openbroker.app	45	7	android.permission.USE_FINGERPRINT,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.CHANGE_WIFI_STATE,com.google.android.providers.gsf.permission.READ_GSERVICES,com.majeur.launcher.permission.UPDATE_BADGE,com.sec.android.provider.badge.permission.WRITE,android.permission.USE_BIOMETRIC,com.google.android.c2dm.permission.RECEIVE,android.permission.GET_TASKS,android.permission.REORDER_TASKS,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.htc.launcher.permission.READ_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.BLUETOOTH_ADMIN,android.permission.CAMERA2,com.oppo.launcher.permission.READ_SETTINGS,android.permission.BLUETOOTH,com.sonyericsson.home.permission.BROADCAST_BADGE,com.sec.android.provider.badge.permission.READ,com.anddoes.launcher.permission.UPDATE_COUNT,com.huawei.android.launcher.permission.CHANGE_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.FOREGROUND_SERVICE,me.everything.badger.permission.BADGE_COUNT_READ,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.VIBRATE,com.huawei.android.launcher.permission.READ_SETTINGS,com.oppo.launcher.permission.WRITE_SETTINGS,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_APP_BADGE,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.android.vending.BILLING,android.permission.ACCESS_WIFI_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.CALL_PHONE,android.permission.ACCESS_COARSE_LOCATION
ru.mosmetro.metro	33	7	ru.mosmetro.metro.permission.PROCESS_PUSH_MSG,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.USE_BIOMETRIC,ru.mosmetro.metro.permission.pushserver.RECEIVE,android.permission.CHANGE_WIFI_STATE,android.permission.INTERNET,android.permission.BIND_AUTOFILL_SERVICE,android.permission.SYSTEM_ALERT_WINDOW,com.samsung.wmanager.ENABLE_NOTIFICATION,android.permission.NFC,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,ru.mosmetro.metro.permission.PUSH_PROVIDER,android.permission.FOREGROUND_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,android.permission.ACCESS_MEDIA_LOCATION,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.BLUETOOTH_ADMIN,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.WAKE_LOCK,android.permission.BLUETOOTH	android.permision.CALL_PHONE,android.permission.ACCESS_COARSE_LOCATION,android.permission.ACCESS_FINE_LOCATION,android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
com.zigzag_mobile.skorolek	12	3	android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID,com.google.android.c2dm.permission.RECEIVE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE	android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION
com.lunappstudio.crossroyal	10	1	android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.vending.BILLING,com.google.android.gms.permission.AD_ID,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.WRITE_EXTERNAL_STORAGE
ru.ritmmedia.yappy	15	5	com.google.android.c2dm.permission.RECEIVE,android.permission.FLASHLIGHT,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,com.google.android.gms.permission.AD_ID,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.vk.calls	75	14	com.sec.android.provider.badge.permission.READ,android.permission.USE_FULL_SCREEN_INTENT,android.permission.BLUETOOTH_ADMIN,android.permission.READ_SYNC_SETTINGS,com.vk.usersstore.permission.LOAD,com.vk.calls.usersstore.permission.LOAD,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.INTERNET,android.permission.CHANGE_WIFI_STATE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.google.android.providers.gsf.permission.READ_GSERVICES,com.vk.im.usersstore.permission.LOAD,com.huawei.android.launcher.permission.CHANGE_BADGE,com.vkontakte.android.usersstore.permission.SAVE,com.vk.clips.usersstore.permission.LOAD,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.ACTIVITY_RECOGNITION,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.ACCESS_MEDIA_LOCATION,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.USE_BIOMETRIC,android.provider.Telephony.SMS_RECEIVED,com.vk.calls.usersstore.permission.SAVE,com.vkontakte.android.permission.ACCESS_DATA,android.permission.WAKE_LOCK,android.permission.QUICKBOOT_POWERON,com.anddoes.launcher.permission.UPDATE_COUNT,com.vkontakte.android.permission.MAPS_RECEIVE,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,android.permission.SYSTEM_ALERT_WINDOW,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.CHANGE_NETWORK_STATE,com.vkontakte.android.usersstore.permission.LOAD,com.vk.usersstore.permission.SAVE,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH,android.permission.WRITE_SYNC_SETTINGS,android.permission.FOREGROUND_SERVICE,android.permission.MANAGE_OWN_CALLS,com.sec.android.provider.badge.permission.WRITE,com.vkontakte.android.permission.APP_REDIRECT,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.ACCESS_NETWORK_STATE,com.android.launcher.permission.INSTALL_SHORTCUT,com.android.vending.BILLING,com.vk.im.usersstore.permission.SAVE,android.gms.permission.ACTIVITY_RECOGNITION,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.NFC,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.READ_APP_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,com.vk.clips.usersstore.permission.SAVE,com.oppo.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.READ_SETTINGS	android.permission.RECORD_AUDIO,android.permission.READ_CONTACTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CALL_LOG,android.permission.WRITE_CALENDAR,android.permission.READ_CALENDAR,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_NUMBERS,android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_CONTACTS
ru.ivi.client	14	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,com.google.android.c2dm.permission.RECEIVE,com.android.vending.BILLING,android.permission.CHANGE_WIFI_MULTICAST_STATE,com.samsung.android.app.spage.permission.WRITE_CARD_DATA,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
ru.ntv.today	8	0	com.google.android.gms.permission.AD_ID,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.FOREGROUND_SERVICE	
ru.getpharma.eapteka	21	6	android.permission.ACCESS_NETWORK_STATE,android.permission.BLUETOOTH_ADMIN,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.BLUETOOTH,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.CHANGE_WIFI_STATE,ru.getpharma.eapteka.permission.PROCESS_PUSH_MSG,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,ru.getpharma.eapteka.permission.PUSH_PROVIDER,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.VIBRATE	android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE
gpm.tnt_premier	16	2	android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.CHANGE_WIFI_MULTICAST_STATE,android.permission.SYSTEM_ALERT_WINDOW,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,android.permission.BLUETOOTH,com.android.vending.BILLING,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,com.google.android.gms.permission.AD_ID	android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
com.herocraft.game.free.redball3	15	1	android.permission.SET_ORIENTATION,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WRITE_MEDIA_STORAGE,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.WAKE_LOCK,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,com.android.vending.BILLING,android.permission.CHANGE_WIFI_STATE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE
com.vk.clips	67	11	android.permission.INTERNET,android.permission.ACTIVITY_RECOGNITION,com.sonyericsson.home.permission.BROADCAST_BADGE,com.vkontakte.android.usersstore.permission.LOAD,android.provider.Telephony.SMS_RECEIVED,com.vkontakte.android.permission.APP_REDIRECT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.AUTHENTICATE_ACCOUNTS,com.vkontakte.android.permission.ACCESS_DATA,android.permission.RECEIVE_BOOT_COMPLETED,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.MODIFY_AUDIO_SETTINGS,com.sec.android.provider.badge.permission.READ,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.CHANGE_NETWORK_STATE,com.vk.calls.usersstore.permission.SAVE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.CHANGE_WIFI_STATE,android.permission.USE_BIOMETRIC,android.permission.QUICKBOOT_POWERON,com.oppo.launcher.permission.READ_SETTINGS,com.google.android.gms.permission.AD_ID,android.permission.READ_APP_BADGE,android.permission.BLUETOOTH,com.sec.android.provider.badge.permission.WRITE,android.permission.USE_FULL_SCREEN_INTENT,com.oppo.launcher.permission.WRITE_SETTINGS,com.android.launcher.permission.INSTALL_SHORTCUT,com.vk.im.usersstore.permission.LOAD,com.anddoes.launcher.permission.UPDATE_COUNT,com.vkontakte.android.usersstore.permission.SAVE,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.FOREGROUND_SERVICE,com.vk.clips.usersstore.permission.SAVE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.gms.permission.ACTIVITY_RECOGNITION,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.BLUETOOTH_ADMIN,com.vk.clips.usersstore.permission.LOAD,com.vk.im.usersstore.permission.SAVE,com.vk.usersstore.permission.LOAD,com.htc.launcher.permission.READ_SETTINGS,me.everything.badger.permission.BADGE_COUNT_READ,com.android.vending.BILLING,android.permission.WAKE_LOCK,com.majeur.launcher.permission.UPDATE_BADGE,com.vk.calls.usersstore.permission.LOAD,com.vk.usersstore.permission.SAVE,android.permission.ACCESS_MEDIA_LOCATION,android.permission.WRITE_SYNC_SETTINGS,android.permission.ACCESS_WIFI_STATE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE	android.permission.READ_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_CONTACTS,android.permission.READ_PHONE_NUMBERS,android.permission.WRITE_CONTACTS,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.GET_ACCOUNTS,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION
ru.mail.mailnews	11	4	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE
ru.mosreg.ekjp	22	6	android.permission.CHANGE_WIFI_STATE,android.permission.FOREGROUND_SERVICE,android.permission.BLUETOOTH,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.QUICKBOOT_POWERON,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.READ_LOGS,android.permission.VIBRATE,android.permision.MANAGE_EXTERNAL_STORAGE,android.permission.BLUETOOTH_ADMIN,com.google.android.gms.permission.ACTIVITY_RECOGNITION,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE	android.permission.CAMERA,android.permission.RECORD_AUDIO,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
ru.drom.pdd.android.app	17	2	android.permission.VIBRATE,android.permission.FOREGROUND_SERVICE,ru.drom.pdd.android.app.permission.PUSH_PROVIDER,com.android.vending.BILLING,android.permission.QUICKBOOT_POWERON,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,ru.drom.pdd.android.app.permission.PROCESS_PUSH_MSG,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.REQUEST_INSTALL_PACKAGES	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
com.holden.radio	12	2	android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,com.android.vending.BILLING,android.permission.FOREGROUND_SERVICE,android.permission.POST_NOTIFICATIONS,com.google.android.c2dm.permission.RECEIVE,android.permission.RECEIVE_BOOT_COMPLETED,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
ru.rabota.app2	21	5	android.permission.FOREGROUND_SERVICE,android.permission.USE_CREDENTIALS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,com.google.android.gms.permission.AD_ID,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH_ADMIN,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.BLUETOOTH	android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA
ru.psbank.msb.dev.psb_appstore	23	8	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,ru.psbank.msb.dev.psb_appstore.permission.pushserver.RECEIVE,android.permission.WAKE_LOCK,android.permission.USE_FINGERPRINT,android.permission.NFC,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_BIOMETRIC,android.permission.SET_ANIMATION_SCALE,android.permission.VIBRATE,ru.psbank.msb.dev.psb_appstore.permission.CHAT_BROADCAST,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.RECORD_AUDIO
com.easypay_fssp	9	3	com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE
com.icepower.greetcard	25	2	com.google.android.c2dm.permission.RECEIVE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.oppo.launcher.permission.READ_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.huawei.android.launcher.permission.WRITE_SETTINGS,me.everything.badger.permission.BADGE_COUNT_WRITE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.sec.android.provider.badge.permission.WRITE,com.icepower.greetcard.permission.C2D_MESSAGE,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.VIBRATE,com.htc.launcher.permission.READ_SETTINGS,com.huawei.android.launcher.permission.READ_SETTINGS,com.sec.android.provider.badge.permission.READ,com.oppo.launcher.permission.WRITE_SETTINGS,com.htc.launcher.permission.UPDATE_SHORTCUT,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.READ_APP_BADGE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.WAKE_LOCK,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE
intech.global.com.beeline	18	8	android.permission.WAKE_LOCK,com.google.android.c2dm.permission.RECEIVE,android.permission.MANAGE_OWN_CALLS,android.permission.BLUETOOTH,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,intech.global.com.beeline.permission.C2D_MESSAGE,android.permission.ACCESS_WIFI_STATE,android.permission.ACCESS_NETWORK_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.CALL_PHONE,android.permission.RECORD_AUDIO,android.permission.READ_PHONE_STATE,android.permission.ANSWER_PHONE_CALLS,android.permission.READ_EXTERNAL_STORAGE
ru.ok.messages	53	11	android.permission.CHANGE_WIFI_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_FINGERPRINT,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,me.everything.badger.permission.BADGE_COUNT_READ,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.BLUETOOTH,android.permission.USE_CREDENTIALS,com.sec.android.provider.badge.permission.READ,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET,android.permission.READ_APP_BADGE,android.permission.BLUETOOTH_ADMIN,android.provider.Telephony.SMS_RECEIVED,com.android.launcher.permission.INSTALL_SHORTCUT,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.SYSTEM_ALERT_WINDOW,android.permission.USE_FULL_SCREEN_INTENT,com.oppo.launcher.permission.READ_SETTINGS,com.majeur.launcher.permission.UPDATE_BADGE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.MANAGE_ACCOUNTS,com.sec.android.provider.badge.permission.WRITE,android.permission.VIBRATE,android.permission.CHANGE_NETWORK_STATE,com.huawei.android.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.READ_SETTINGS,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FOREGROUND_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,com.sonyericsson.home.permission.BROADCAST_BADGE,android.permission.DISABLE_KEYGUARD,android.permission.USE_BIOMETRIC,com.huawei.android.launcher.permission.CHANGE_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.ACCESS_BACKGROUND_LOCATION,com.htc.launcher.permission.UPDATE_SHORTCUT	android.permission.RECORD_AUDIO,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_CONTACTS,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_NUMBERS,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.GET_ACCOUNTS
com.zengalt.engster	15	5	android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.DOWNLOAD_WITHOUT_NOTIFICATION,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.SCHEDULE_EXACT_ALARM,android.permission.FOREGROUND_SERVICE	android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE
