package	num	num_dang	perm_normal	perm_dang
ru.sberbank.sberkids	21	4	com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.WRITE_SYNC_SETTINGS,android.permission.MANAGE_ACCOUNTS,com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.READ_PROFILE,android.permission.INTERNET,android.permission.USE_FINGERPRINT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,android.permission.VIBRATE,android.permission.REQUEST_DELETE_PACKAGES,android.permission.ACCESS_WIFI_STATE,android.permission.USE_BIOMETRIC,android.permission.USE_CREDENTIALS	android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA,android.permission.GET_ACCOUNTS
ru.mts.money	42	9	com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.WRITE_SETTINGS,android.permission.ACCESS_COARSE_UPDATES,android.permission.USE_FINGERPRINT,com.sec.android.provider.badge.permission.READ,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.CHANGE_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.android.browser.permission.READ_HISTORY_BOOKMARKS,android.permission.VIBRATE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_SUPERUSER,android.permission.GET_TASKS,android.permission.AUTHENTICATE_ACCOUNTS,android.permission.READ_LOGS,android.permission.ACCESS_WIFI_STATE,com.sec.android.provider.badge.permission.WRITE,com.google.android.providers.gsf.permission.READ_GSERVICES,com.oppo.launcher.permission.READ_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_NETWORK_STATE,android.permission.NFC,android.permission.INTERNET,com.huawei.android.launcher.permission.WRITE_SETTINGS,android.permission.USE_BIOMETRIC,android.permission.MANAGE_ACCOUNTS,android.permission.FOREGROUND_SERVICE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.FLASHLIGHT,android.permission.USE_CREDENTIALS,android.permission.CHANGE_NETWORK_STATE,android.permission.WAKE_LOCK	android.permission.READ_CONTACTS,android.permission.GET_ACCOUNTS,android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CALL_PHONE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
com.cetelem.cetelem_android	18	8	android.permission.USE_FINGERPRINT,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.ACCESS_NETWORK_STATE,android.permission.WAKE_LOCK,android.permission.ACCESS_WIFI_STATE,android.permission.BLUETOOTH, android.permission.USE_BIOMETRIC,android.permission.VIBRATE,android.permission.CHANGE_NETWORK_STATE,android.permission.INTERNET	android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.READ_CONTACTS,android.permission.CAMERA
ru.openbroker.app	45	7	android.permission.USE_FINGERPRINT,com.htc.launcher.permission.UPDATE_SHORTCUT,android.permission.CHANGE_WIFI_STATE,com.google.android.providers.gsf.permission.READ_GSERVICES,com.majeur.launcher.permission.UPDATE_BADGE,com.sec.android.provider.badge.permission.WRITE,android.permission.USE_BIOMETRIC,com.google.android.c2dm.permission.RECEIVE,android.permission.GET_TASKS,android.permission.REORDER_TASKS,android.permission.INTERNET,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.htc.launcher.permission.READ_SETTINGS,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.BLUETOOTH_ADMIN,android.permission.CAMERA2,com.oppo.launcher.permission.READ_SETTINGS,android.permission.BLUETOOTH,com.sonyericsson.home.permission.BROADCAST_BADGE,com.sec.android.provider.badge.permission.READ,com.anddoes.launcher.permission.UPDATE_COUNT,com.huawei.android.launcher.permission.CHANGE_BADGE,me.everything.badger.permission.BADGE_COUNT_WRITE,android.permission.FOREGROUND_SERVICE,me.everything.badger.permission.BADGE_COUNT_READ,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.VIBRATE,com.huawei.android.launcher.permission.READ_SETTINGS,com.oppo.launcher.permission.WRITE_SETTINGS,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_NETWORK_STATE,android.permission.READ_APP_BADGE,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.android.vending.BILLING,android.permission.ACCESS_WIFI_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.CALL_PHONE,android.permission.ACCESS_COARSE_LOCATION
ru.psbank.msb.dev.psb_appstore	23	8	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,ru.psbank.msb.dev.psb_appstore.permission.pushserver.RECEIVE,android.permission.WAKE_LOCK,android.permission.USE_FINGERPRINT,android.permission.NFC,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_WIFI_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_BIOMETRIC,android.permission.SET_ANIMATION_SCALE,android.permission.VIBRATE,ru.psbank.msb.dev.psb_appstore.permission.CHAT_BROADCAST,android.permission.FOREGROUND_SERVICE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.RECORD_AUDIO
com.easypay_fssp	9	3	com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE
ru.drom.fines	14	2	android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.VIBRATE,android.permission.WAKE_LOCK,ru.drom.fines.permission.PUSH_PROVIDER,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,ru.drom.fines.permission.PROCESS_PUSH_MSG,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE	android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE
ru.sberins.insureapp.android	19	7	android.permission.USE_BIOMETRIC,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,android.permission.VIBRATE	android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS
com.openbank.msb	24	7	android.permission.USE_FINGERPRINT,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.CHANGE_WIFI_STATE,android.permission.GET_TASKS,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_NETWORK_STATE,com.openbank.msb.permission.pushserver.RECEIVE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.USE_BIOMETRIC,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.VIBRATE	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_CONTACTS
ru.tinkoff.investing	31	9	android.permission.INTERNET,android.permission.BLUETOOTH,android.permission.WAKE_LOCK,android.permission.USE_FINGERPRINT,android.permission.USE_FULL_SCREEN_INTENT,android.permission.ACCESS_NETWORK_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM,android.permission.REORDER_TASKS,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FOREGROUND_SERVICE,android.permission.QUERY_ALL_PACKAGES,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,com.google.android.c2dm.permission.RECEIVE,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.VIBRATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.USE_BIOMETRIC,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.NFC	android.permission.RECORD_AUDIO,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.READ_CALENDAR,android.permission.ACCESS_FINE_LOCATION,android.permission.WRITE_CALENDAR,android.permission.CAMERA,android.permission.ACCESS_COARSE_LOCATION
ru.alfabank.oavdo.amc	33	9	android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.USE_FINGERPRINT,ru.alfabank.oavdo.amc.permission.PUSH_CLEAR,android.permission.HIGH_SAMPLING_RATE_SENSORS,ru.alfabank.oavdo.amc.permission.C2D_MESSAGE,ru.alfabank.oavdo.amc.permission.PUSH_PROVIDER,android.permission.CHANGE_WIFI_STATE,android.permission.VIBRATE,android.permission.NFC,android.permission.USE_BIOMETRIC,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.RECEIVE_BOOT_COMPLETED,ru.alfabank.oavdo.amc.permission.PROCESS_PUSH_MSG,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.FOREGROUND_SERVICE,com.google.android.gms.permission.AD_ID,ru.alfabank.oavdo.amc.permission.pushserver.RECEIVE,android.permission.GET_TASKS,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,com.google.android.c2dm.permission.RECEIVE	android.permission.READ_PHONE_STATE,android.permission.CAMERA,android.permission.GET_ACCOUNTS,android.permission.READ_CONTACTS,android.permission.WRITE_CONTACTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION
com.simplepayments.gkh	12	4	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,com.google.android.c2dm.permission.RECEIVE,android.permission.FLASHLIGHT	android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE
ru.zhuck.webapp	16	7	android.permission.VIBRATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.google.android.gms.permission.AD_ID,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_FINGERPRINT,com.google.android.c2dm.permission.RECEIVE,android.permission.INTERNET	android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.READ_CONTACTS,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE
ru.sber.investor	28	3	com.sonyericsson.home.permission.BROADCAST_BADGE,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.USE_FINGERPRINT,com.oppo.launcher.permission.WRITE_SETTINGS,com.sec.android.provider.badge.permission.READ,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,me.everything.badger.permission.BADGE_COUNT_READ,me.everything.badger.permission.BADGE_COUNT_WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,ru.sber.investor.permission.pushserver.RECEIVE,android.permission.READ_APP_BADGE,com.htc.launcher.permission.READ_SETTINGS,ru.sber.investor.permission.C2D_MESSAGE,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.ACCESS_WIFI_STATE,com.oppo.launcher.permission.READ_SETTINGS,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.sec.android.provider.badge.permission.WRITE,android.permission.WAKE_LOCK,com.huawei.android.launcher.permission.CHANGE_BADGE,com.huawei.android.launcher.permission.READ_SETTINGS	android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION
com.sberbank.sberpravo	18	4	android.permission.REQUEST_INSTALL_PACKAGES,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM,android.permission.USE_FINGERPRINT,com.google.android.c2dm.permission.RECEIVE,android.permission.VIBRATE,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_FULL_SCREEN_INTENT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.USE_BIOMETRIC,com.google.android.gms.permission.AD_ID	android.permission.READ_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE
com.smp.android	26	6	android.permission.WAKE_LOCK,android.permission.VIBRATE,android.permission.BLUETOOTH,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.BLUETOOTH_ADMIN,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FULL_SCREEN_INTENT,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.FOREGROUND_SERVICE,android.permission.ACCESS_WIFI_STATE,ru.rtlabs.mobile.ebs.permission.VERIFICATION,com.google.android.gms.permission.AD_ID,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.CHANGE_WIFI_STATE,android.permission.USE_FINGERPRINT,android.permission.INTERNET,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.SCHEDULE_EXACT_ALARM	android.permission.READ_CONTACTS,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA
ru.abrr.gas	12	4	android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.WAKE_LOCK,com.android.vending.CHECK_LICENSE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.FOREGROUND_SERVICE,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_NETWORK_STATE	android.permission.CAMERA,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
com.simplepayments_fns	12	4	android.permission.WAKE_LOCK,android.permission.ACCESS_NETWORK_STATE,android.permission.FLASHLIGHT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.c2dm.permission.RECEIVE,android.permission.FOREGROUND_SERVICE,android.permission.INTERNET	android.permission.READ_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.sberbank.sberbankir2020	17	5	android.permission.ACCESS_NETWORK_STATE,com.google.android.gms.permission.AD_ID,android.permission.ACCESS_WIFI_STATE,android.permission.WAKE_LOCK,android.permission.USE_FINGERPRINT,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.USE_BIOMETRIC,com.google.android.providers.gsf.permission.READ_GSERVICES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.INTERNET,com.google.android.c2dm.permission.RECEIVE,android.permission.FOREGROUND_SERVICE	android.permission.READ_CALENDAR,android.permission.WRITE_CALENDAR,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE
cb.ibank	27	8	com.google.android.c2dm.permission.RECEIVE,android.permission.WAKE_LOCK,android.permission.AUDIO_CAPTURE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.REQUEST_INSTALL_PACKAGES,com.google.android.gms.permission.AD_ID,android.permission.MODIFY_AUDIO_SETTINGS,com.google.android.providers.gsf.permission.READ_GSERVICES,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WRITE_SETTINGS,android.permission.USE_FINGERPRINT,android.permission.VIBRATE,android.permission.ACCESS_NETWORK_STATE,android.permission.ACCESS_WIFI_STATE,android.permission.INTERNET,android.permission.FLASHLIGHT,android.permission.VIDEO_CAPTURE,android.permission.NFC,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.RECORD_AUDIO,android.permission.READ_CONTACTS,android.permission.READ_PHONE_STATE,android.permission.ACCESS_COARSE_LOCATION,android.permission.CAMERA,android.permission.READ_EXTERNAL_STORAGE
com.bifit.rncbbeta	27	7	android.permission.CHANGE_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.ACCESS_BACKGROUND_LOCATION,android.permission.VIBRATE,com.google.android.providers.gsf.permission.READ_GSERVICES,android.permission.INTERNET,com.google.android.gms.permission.ACTIVITY_RECOGNITION,com.google.android.c2dm.permission.RECEIVE,android.permission.NFC,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.BLUETOOTH_ADMIN,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.HIGH_SAMPLING_RATE_SENSORS,android.permission.USE_FINGERPRINT,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.BLUETOOTH,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.WAKE_LOCK	android.permission.ACCESS_COARSE_LOCATION,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_EXTERNAL_STORAGE,android.permission.ACCESS_FINE_LOCATION,android.permission.CAMERA,android.permission.READ_PHONE_STATE,android.permission.READ_CONTACTS
com.tochka.bank	18	4	android.permission.USE_BIOMETRIC,android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,android.permission.USE_FINGERPRINT,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.tochka.bank.permission.PROCESS_PUSH_MSG,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,com.tochka.bank.permission.PUSH_PROVIDER,android.permission.WAKE_LOCK,android.permission.INTERNET,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_NETWORK_STATE,android.permission.CHANGE_NETWORK_STATE,android.permission.FOREGROUND_SERVICE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.CALL_PHONE,android.permission.CAMERA
ru.platius.mobile	14	5	android.permission.VIBRATE,com.google.android.c2dm.permission.RECEIVE,android.permission.ACCESS_WIFI_STATE,android.permission.RECEIVE_BOOT_COMPLETED,android.permission.INTERNET,android.permission.WAKE_LOCK,android.permission.NFC,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.ACCESS_NETWORK_STATE	android.permission.ACCESS_FINE_LOCATION,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_EXTERNAL_STORAGE,android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.tinkoff.sme	33	10	com.google.android.c2dm.permission.RECEIVE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.USE_FINGERPRINT,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.FOREGROUND_SERVICE,android.permission.WAKE_LOCK,android.permission.BLUETOOTH,android.permission.USE_FULL_SCREEN_INTENT,ru.tinkoff.sme.permission.PUSH_PROVIDER,android.permission.REORDER_TASKS,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,android.permission.VIBRATE,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_WIFI_STATE,com.google.android.gms.permission.AD_ID,android.permission.NFC,android.permission.RECEIVE_BOOT_COMPLETED,ru.tinkoff.sme.permission.PROCESS_PUSH_MSG,android.permission.INTERNET,android.permission.ACCESS_NETWORK_STATE,android.permission.USE_BIOMETRIC,android.permission.CHANGE_WIFI_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_CONTACTS,android.permission.CAMERA,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_CALENDAR,android.permission.ACCESS_COARSE_LOCATION,android.permission.READ_PHONE_STATE,android.permission.READ_EXTERNAL_STORAGE,android.permission.RECORD_AUDIO,android.permission.WRITE_CALENDAR
com.fssp.app	26	0	android.permission.ACCESS_NETWORK_STATE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.sec.android.provider.badge.permission.READ,android.permission.READ_APP_BADGE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.USE_FULL_SCREEN_INTENT,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,com.google.android.gms.permission.AD_ID,android.permission.RECEIVE_BOOT_COMPLETED,com.htc.launcher.permission.UPDATE_SHORTCUT,com.oppo.launcher.permission.READ_SETTINGS,com.htc.launcher.permission.READ_SETTINGS,android.permission.INTERNET,com.huawei.android.launcher.permission.READ_SETTINGS,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,android.permission.SCHEDULE_EXACT_ALARM,com.sonyericsson.home.permission.BROADCAST_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.WAKE_LOCK,me.everything.badger.permission.BADGE_COUNT_READ,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.VIBRATE,com.oppo.launcher.permission.WRITE_SETTINGS,com.google.android.c2dm.permission.RECEIVE,com.sec.android.provider.badge.permission.WRITE	
ru.shtrafy_gibdd.nalogi	34	2	com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,com.sec.android.provider.badge.permission.READ,android.permission.ACCESS_WIFI_STATE,android.permission.VIBRATE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.CHANGE_WIFI_STATE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.htc.launcher.permission.UPDATE_SHORTCUT,org.policefines.finesNotCommercial.debug.provider.taxes.READ_DATABASE,android.permission.WAKE_LOCK,com.sec.android.provider.badge.permission.WRITE,com.huawei.android.launcher.permission.CHANGE_BADGE,android.permission.READ_APP_BADGE,com.majeur.launcher.permission.UPDATE_BADGE,com.huawei.android.launcher.permission.WRITE_SETTINGS,com.anddoes.launcher.permission.UPDATE_COUNT,android.permission.INTERNET,com.sonyericsson.home.permission.BROADCAST_BADGE,org.policefines.fines.debug.provider.taxes.READ_DATABASE,com.htc.launcher.permission.READ_SETTINGS,android.permission.FOREGROUND_SERVICE,com.oppo.launcher.permission.READ_SETTINGS,com.google.android.c2dm.permission.RECEIVE,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,org.policefines.finesNotCommercial.provider.taxes.READ_DATABASE,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.ACCESS_NETWORK_STATE,ru.shtrafy_gibdd.nalogi.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION,org.policefines.fines.provider.taxes.READ_DATABASE,com.google.android.gms.permission.AD_ID,me.everything.badger.permission.BADGE_COUNT_READ,android.permission.RECEIVE_BOOT_COMPLETED	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.CAMERA
ru.tinkoff.invest.course	17	1	android.permission.FOREGROUND_SERVICE,android.permission.VIBRATE,android.permission.MODIFY_AUDIO_SETTINGS,android.permission.WAKE_LOCK,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.SCHEDULE_EXACT_ALARM,com.google.android.gms.permission.AD_ID,com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY,android.permission.ACCESS_NETWORK_STATE,android.permission.INTERNET,android.permission.USE_BIOMETRIC,android.permission.USE_FULL_SCREEN_INTENT,android.permission.BLUETOOTH,android.permission.ACCESS_WIFI_STATE,android.permission.USE_FINGERPRINT,android.permission.NFC	android.permission.RECORD_AUDIO
ru.psbank.invest	39	4	android.permission.SYSTEM_ALERT_WINDOW,android.permission.USE_FINGERPRINT,com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,com.huawei.appmarket.service.commondata.permission.GET_COMMON_DATA,me.everything.badger.permission.BADGE_COUNT_READ,com.huawei.android.launcher.permission.WRITE_SETTINGS,psb.com.mbanking.investment.ACCESS_TOKEN,com.oppo.launcher.permission.READ_SETTINGS,android.permission.READ_APP_BADGE,android.permission.RECEIVE_BOOT_COMPLETED,ru.psbank.invest.permission.PUSH_PROVIDER,com.android.vending.CHECK_LICENSE,me.everything.badger.permission.BADGE_COUNT_WRITE,com.anddoes.launcher.permission.UPDATE_COUNT,ru.psbank.invest.permission.PROCESS_PUSH_MSG,android.permission.INTERNET,android.permission.VIBRATE,com.huawei.android.launcher.permission.CHANGE_BADGE,com.htc.launcher.permission.READ_SETTINGS,com.sonyericsson.home.permission.BROADCAST_BADGE,com.oppo.launcher.permission.WRITE_SETTINGS,android.permission.USE_BIOMETRIC,com.majeur.launcher.permission.UPDATE_BADGE,android.permission.ACCESS_WIFI_STATE,com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,android.permission.AUTHENTICATE_ACCOUNTS,com.htc.launcher.permission.UPDATE_SHORTCUT,com.google.android.c2dm.permission.RECEIVE,com.huawei.android.launcher.permission.READ_SETTINGS,android.permission.FOREGROUND_SERVICE,com.sec.android.provider.badge.permission.WRITE,android.permission.WAKE_LOCK,com.sec.android.provider.badge.permission.READ,android.permission.REQUEST_INSTALL_PACKAGES,android.permission.ACCESS_NETWORK_STATE	android.permission.WRITE_EXTERNAL_STORAGE,android.permission.READ_PHONE_STATE,android.permission.ACCESS_FINE_LOCATION,android.permission.READ_EXTERNAL_STORAGE
