id	num	is_danger	apps
android.permission.GET_ACCOUNTS	7	True	ru.yandex.yandexnavi,ru.yandex.yandexmaps,ru.rzd.pass,com.ivolk.StrelkaGPS,ru.yandex.taxi,org.reactivephone,ru.tutu.tutu_emp
android.permission.WAKE_LOCK	73	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.rzd.pass,com.ivolk.StrelkaGPS,ru.yandex.metro,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,com.ivolk.estrelka,ru.farpost.dromfilter,ru.yandex.taxi,com.mybedy.antiradar.rustore,ru.bloodsoft.gibddchecker,org.reactivephone,org.ray.auto,ru.belkacar.belkacar,com.taxsee.taxsee,ru.gibdd_pay.app,ru.invoicebox.troika.individual,ru.vin.proverka.auto,ru.tutu.tutu_emp,infobot.gibdd.vin.auto,youdrive.today,ru.aviabilety.deshevo,com.poputti.app,ru.mosgorpass,ru.boxberry.couriers,com.gibdd.app,ru.russpass.tourist,com.vladdrummer.autorus,ru.linevo.pddabm,aero.svo.app,ru.kih.transport.sochi,io.ionic.autoinfo,ru.elzforesttech.gisapp,org.policefines.finesNotCommercial,ru.softinvent.bikecomp,ru.grandtrain.app,ru.invoicebox.troika,ru.antinteractive.antlivemobile,com.tisonline.ttwcome_driver,ru.sber.csradar,ru.sdt.courier,ru.gazprombank.gorodpay,su.ati.client.android,ru.android.cars7,com.smartway,ru.taxovichkof.android,ru.teligent.gazApp,com.sitronics.app,io.teamb.moyka,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.tisonline.tis_taxi,com.smarttransport.its.ordervehicle,ru.bstd.tmr_trade_in_check_app,com.tisonline.tis_driver_rl,su.ati.driver,com.wYAndeksTaksiregistratsiya_8953685,com.tisonline.tis_driver_request,com.tisonline.tis_driver,com.wfsys.carrent,ru.zencar.mobile.app,ru.rncard.virtualcard,ru.avtobandigital.app,com.transportspb.app,ru.smarttransport.monitoring_ums,lime.taxi.key.id169,com.wfsys.carfleet,ru.gruzovichkof.android,ru.taxovichkof.pult
android.permission.VIBRATE	44	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.rzd.pass,com.ivolk.StrelkaGPS,ru.yandex.metro,ru.mosmetro.metro,com.sberauto.mobile,com.ivolk.estrelka,ru.farpost.dromfilter,ru.yandex.taxi,com.mybedy.antiradar.rustore,org.ray.auto,ru.belkacar.belkacar,com.taxsee.taxsee,youdrive.today,com.poputti.app,ru.mosgorpass,ru.boxberry.couriers,com.gibdd.app,aero.svo.app,io.ionic.autoinfo,ru.elzforesttech.gisapp,org.policefines.finesNotCommercial,ru.antinteractive.antlivemobile,ru.sber.csradar,ru.sdt.courier,su.ati.client.android,ru.android.cars7,com.smartway,ru.taxovichkof.android,ru.teligent.gazApp,io.teamb.moyka,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.tisonline.tis_taxi,com.tisonline.tis_driver_rl,com.tisonline.tis_driver_request,ru.zencar.mobile.app,ru.rncard.virtualcard,ru.avtobandigital.app,lime.taxi.key.id169,ru.gruzovichkof.android,ru.taxovichkof.pult
com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE	55	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.rzd.pass,ru.yandex.metro,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,ru.farpost.dromfilter,ru.yandex.taxi,ru.bloodsoft.gibddchecker,org.reactivephone,org.ray.auto,ru.belkacar.belkacar,com.taxsee.taxsee,ru.gibdd_pay.app,ru.invoicebox.troika.individual,ru.vin.proverka.auto,ru.tutu.tutu_emp,com.blackspoongames.gims,infobot.gibdd.vin.auto,youdrive.today,ru.aviabilety.deshevo,ru.mosgorpass,ru.boxberry.couriers,com.gibdd.app,ru.russpass.tourist,com.vladdrummer.autorus,ru.linevo.pddabm,com.do_apps.catalog_309,org.policefines.finesNotCommercial,ru.softinvent.bikecomp,ru.grandtrain.app,ru.invoicebox.troika,com.blackspoongames.dopog,ru.antinteractive.antlivemobile,ru.sber.csradar,ru.gazprombank.gorodpay,su.ati.client.android,com.smartway,ru.taxovichkof.android,com.sitronics.app,io.teamb.moyka,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.smarttransport.its.ordervehicle,ru.bstd.tmr_trade_in_check_app,su.ati.driver,ru.zencar.mobile.app,ru.rncard.virtualcard,ru.avtobandigital.app,com.transportspb.app,ru.smarttransport.monitoring_ums,ru.gruzovichkof.android,ru.taxovichkof.pult
android.permission.ACCESS_NETWORK_STATE	79	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.rzd.pass,com.ivolk.StrelkaGPS,ru.yandex.metro,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,com.ivolk.estrelka,ru.farpost.dromfilter,ru.yandex.taxi,com.mybedy.antiradar.rustore,ru.bloodsoft.gibddchecker,org.reactivephone,ru.reactivephone.Visitors,org.ray.auto,ru.belkacar.belkacar,com.taxsee.taxsee,ru.gibdd_pay.app,ru.invoicebox.troika.individual,ru.vin.proverka.auto,ru.tutu.tutu_emp,com.blackspoongames.gims,infobot.gibdd.vin.auto,youdrive.today,poezd.na.bilet,ru.aviabilety.deshevo,com.poputti.app,ru.mosgorpass,ru.boxberry.couriers,com.gibdd.app,ru.russpass.tourist,com.vladdrummer.autorus,ru.linevo.pddabm,aero.svo.app,io.ionic.autoinfo,com.do_apps.catalog_309,ru.elzforesttech.gisapp,org.policefines.finesNotCommercial,ru.softinvent.bikecomp,ru.grandtrain.app,ru.invoicebox.troika,com.blackspoongames.dopog,ru.antinteractive.antlivemobile,com.tisonline.ttwcome_driver,ru.sber.csradar,ru.sdt.courier,ru.gazprombank.gorodpay,su.ati.client.android,ru.android.cars7,com.smartway,ru.taxovichkof.android,ru.teligent.gazApp,com.sitronics.app,io.teamb.moyka,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,ru.amfly.app,com.tisonline.tis_taxi,com.smarttransport.its.ordervehicle,ru.bstd.tmr_trade_in_check_app,com.tisonline.tis_driver_rl,su.ati.driver,com.wYAndeksTaksiregistratsiya_8953685,com.tisonline.tis_driver_request,com.tisonline.tis_driver,com.wfsys.carrent,ru.zencar.mobile.app,ru.rncard.virtualcard,ru.avtobandigital.app,com.transportspb.app,com.tisonline.tis_user,ru.smarttransport.monitoring_ums,lime.taxi.key.id169,com.wfsys.carfleet,ru.gruzovichkof.android,ru.taxovichkof.pult
android.permission.INTERACT_ACROSS_USERS_FULL	1	False	ru.yandex.yandexnavi
android.permission.READ_CALENDAR	6	True	ru.yandex.yandexnavi,ru.yandex.yandexmaps,ru.rzd.pass,ru.aviabilety.deshevo,ru.mosgorpass,ru.grandtrain.app
android.permission.BLUETOOTH	26	False	ru.yandex.yandexnavi,ru.yandex.yandexmaps,com.ivolk.StrelkaGPS,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,com.sberauto.mobile,com.ivolk.estrelka,ru.yandex.taxi,com.mybedy.antiradar.rustore,ru.belkacar.belkacar,com.taxsee.taxsee,ru.invoicebox.troika.individual,ru.tutu.tutu_emp,youdrive.today,com.poputti.app,com.vladdrummer.autorus,aero.svo.app,io.ionic.autoinfo,ru.invoicebox.troika,com.sitronics.app,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.smarttransport.its.ordervehicle,ru.rncard.virtualcard,ru.smarttransport.monitoring_ums
androidx.car.app.NAVIGATION_TEMPLATES	3	False	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps
android.permission.READ_EXTERNAL_STORAGE	48	True	ru.yandex.yandexnavi,ru.dublgis.dgismobile,ru.yandex.yandexmaps,ru.rzd.pass,com.ivolk.StrelkaGPS,ru.yandex.metro,ru.aeroflot,ru.mosmetro.metro,ru.mosparking.appnew,ru.farpost.dromfilter,ru.yandex.taxi,org.ray.auto,ru.belkacar.belkacar,ru.tutu.tutu_emp,youdrive.today,ru.mosgorpass,ru.russpass.tourist,com.vladdrummer.autorus,aero.svo.app,io.ionic.autoinfo,ru.elzforesttech.gisapp,org.policefines.finesNotCommercial,ru.antinteractive.antlivemobile,com.tisonline.ttwcome_driver,ru.sdt.courier,ru.gazprombank.gorodpay,su.ati.client.android,ru.allsee.autocoach,ru.android.cars7,com.smartway,ru.taxovichkof.android,com.sitronics.app,ru.taximaster.tmtaxicaller.id7705,com.gootax.zam211,com.tisonline.tis_taxi,com.smarttransport.its.ordervehicle,com.tisonline.tis_driver_rl,su.ati.driver,com.tisonline.tis_driver_request,com.tisonline.tis_driver,com.wfsys.carrent,ru.zencar.mobile.app,ru.rncard.virtualcard,ru.avtobandigital.app,ru.smarttransport.monitoring_ums,com.wfsys.carfleet,ru.gruzovichkof.android,ru.taxovichkof.pult
