id	num	is_danger	apps
android.permission.RECEIVE_BOOT_COMPLETED	37	False	com.herocraft.game.tempest.lite,com.herocraft.game.drag.auto.street.racing.heat,com.herocraft.game.cut.arcade.catchthecandy,com.hunterhamster.snailbob,com.okg.theheavens,com.herocraft.game.free.redball3,com.nekki.shadowfightarena_xsolla,com.interactive.novella,com.dmobin.red.ball,com.hero.craft.mr.knight.how.loot.pull.pin.scape,com.yanartnv.com.tanks,com.okg.mergecats,com.maningame.fanwars.rs,com.geography.travel.quiz,com.tsartech.dots,com.nevosoft.mylittleplanet,com.herocraft.game.free.jollydaysfarm,com.dekovir2.abreakerfree,com.herocraft.game.free.spaceshipbattles,com.mordor.game,com.dreamcraftstudio.fantasyhearts,yet.another.dino,com.myscaryteacher.tips,com.herocraft.game.free.taptapbuilder,tech.studio3.bestcave,ru.zebomba.find,com.herocraft.game.fruitshake.brawlking,net.elvista.game101,com.DDreamgames.Hoosegow,com.creosplay.toycar,com.aksgaming.sudoku3d,com.UltramarineGames.ColoringGarden,com.herocraft.game.mafioso.gangster.paradise.pvp,ru.dev_professional.ru.xoonline,ru.hwgame.three,ru.hwgame.one,ru.hwgame.two
android.permission.GET_ACCOUNTS	3	True	com.herocraft.game.tempest.lite,com.mordor.game,air.ru.mail.dwar
com.herocraft.game.tempest.lite.permission.C2D_MESSAGE	1	False	com.herocraft.game.tempest.lite
android.permission.WAKE_LOCK	50	False	com.herocraft.game.tempest.lite,com.herocraft.game.drag.auto.street.racing.heat,com.herocraft.game.cut.arcade.catchthecandy,com.hunterhamster.snailbob,com.okg.theheavens,com.herocraft.game.free.redball3,com.espritgames.rpg.nine.songs,su.sovietgames.everlasting_summer,com.nekki.shadowfightarena_xsolla,com.interactive.novella,com.dmobin.red.ball,com.hero.craft.mr.knight.how.loot.pull.pin.scape,com.yanartnv.com.tanks,com.okg.mergecats,com.maningame.fanwars.rs,com.geography.travel.quiz,com.aigrind.warspear.rustore,com.nevosoft.mylittleplanet,com.herocraft.game.free.jollydaysfarm,com.dekovir2.abreakerfree,com.herocraft.game.free.spaceshipbattles,com.mordor.game,air.ru.mail.dwar,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,yet.another.dino,com.myscaryteacher.tips,air.ru.vigr.forestbounty,com.herocraft.game.free.taptapbuilder,com.fruitshake.fairyrpg,com.broccoligames.vegamixru,com.hwggames.poppy.huggy.wuggy.factory,sovfin.game.pukman,ru.livegames.playnet,tech.studio3.bestcave,ru.zebomba.find,com.herocraft.game.fruitshake.brawlking,net.elvista.game101,in.x42.zenbox,com.DDreamgames.Hoosegow,com.creosplay.toycar,com.zmedia.wordtower,com.aksgaming.sudoku3d,games.odin.ppsv2,com.UltramarineGames.ColoringGarden,com.herocraft.game.mafioso.gangster.paradise.pvp,ru.dev_professional.ru.xoonline,ru.hwgame.three,ru.hwgame.one,ru.hwgame.two
android.permission.ACCESS_WIFI_STATE	54	False	com.herocraft.game.tempest.lite,com.herocraft.game.drag.auto.street.racing.heat,com.herocraft.game.cut.arcade.catchthecandy,com.hunterhamster.snailbob,com.okg.theheavens,com.herocraft.game.free.redball3,com.espritgames.rpg.nine.songs,com.nekki.shadowfightarena_xsolla,com.interactive.novella,com.dmobin.red.ball,com.hero.craft.mr.knight.how.loot.pull.pin.scape,com.yanartnv.com.tanks,com.okg.mergecats,uralpro.wordfromwords,ru.progstech.mergeblocks,com.geography.travel.quiz,sovfin.game.noughtscrosses,com.aigrind.warspear.rustore,com.bitrebus.antarium.huawei,com.nevosoft.mylittleplanet,com.herocraft.game.free.jollydaysfarm,com.dekovir2.abreakerfree,uralpro.getword,com.herocraft.game.free.spaceshipbattles,com.mordor.game,com.DefaultCompany.Nardi,sovfin.game.spacerocket,air.ru.mail.dwar,com.dreamcraftstudio.fantasyhearts,air.ru.vigr.mushroomers2,yet.another.dino,air.ru.vigr.forestbounty,com.herocraft.game.free.taptapbuilder,sovfin.game.pukman,tech.studio3.bestcave,ru.zebomba.find,uralpro.CapitalsOfTheWorld,com.herocraft.game.fruitshake.brawlking,net.elvista.game101,com.DDreamgames.Hoosegow,com.creosplay.toycar,com.zmedia.wordtower,com.DefaultCompany.Kosinka,uralpro.CountriesOfTheWorld,uralpro.MasterOfFinds,sovfin.game.cosmojohn,games.odin.ppsv2,uralpro.Game2048,com.UltramarineGames.ColoringGarden,com.herocraft.game.mafioso.gangster.paradise.pvp,com.kirlanik499,com.LittleStories.DivinationQRCode,bel.argun.candycoloration,com.sawaProduct.findme
android.permission.WRITE_EXTERNAL_STORAGE	50	True	com.herocraft.game.tempest.lite,com.herocraft.game.drag.auto.street.racing.heat,com.herocraft.game.free.redball3,su.sovietgames.everlasting_summer,com.nekki.shadowfightarena_xsolla,com.yanartnv.com.tanks,com.geography.travel.quiz,com.aigrind.warspear.rustore,com.herocraft.game.free.jollydaysfarm,com.dekovir2.abreakerfree,com.mordor.game,air.ru.mail.dwar,air.ru.vigr.mushroomers2,air.ru.vigr.forestbounty,com.herocraft.game.free.taptapbuilder,com.broccoligames.vegamixru,ru.zebomba.find,ru.tmgame.client,net.elvista.game101,com.DDreamgames.Hoosegow,com.creosplay.toycar,com.zmedia.wordtower,com.DigitalOxygen.LiveDinosaurs,com.aksgaming.sudoku3d,logoped.language.speech.therapy.zv01,com.UltramarineGames.ColoringGarden,logoped.language.speech.therapy.zv79,logoped.language.speech.therapy.zv80,logoped.language.speech.therapy.zv05,logoped.language.speech.therapy.zv77,logoped.language.speech.therapy.zv78,com.LittleStories.DivinationQRCode,logoped.language.speech.therapy.zv71,logoped.language.speech.therapy.zv75,logoped.language.speech.therapy.zv06,logoped.language.speech.therapy.zv03,logoped.language.speech.therapy.zv67,logoped.language.speech.therapy.zv76,logoped.language.speech.therapy.zv73,logoped.language.speech.therapy.zv68,logoped.language.speech.therapy.zv72,logoped.language.speech.therapy.zv69,logoped.language.speech.therapy.zv02,logoped.language.speech.therapy.zv04,logoped.language.speech.therapy.zv66,logoped.language.speech.therapy.zv74,logoped.language.speech.therapy.zv81,logoped.language.speech.therapy.zv70,logoped.language.speech.therapy.zv64,logoped.language.speech.therapy.zv65
android.permission.READ_PHONE_STATE	8	True	com.herocraft.game.drag.auto.street.racing.heat,com.espritgames.rpg.nine.songs,com.hero.craft.mr.knight.how.loot.pull.pin.scape,com.geography.travel.quiz,com.aigrind.warspear.rustore,com.dekovir2.abreakerfree,net.elvista.game101,games.odin.ppsv2
android.permission.VIBRATE	37	False	com.herocraft.game.drag.auto.street.racing.heat,com.herocraft.game.cut.arcade.catchthecandy,com.herocraft.game.free.redball3,com.espritgames.rpg.nine.songs,su.sovietgames.everlasting_summer,com.gamemisctop.busSimulator3D,com.nekki.shadowfightarena_xsolla,com.interactive.novella,com.dmobin.red.ball,com.hero.craft.mr.knight.how.loot.pull.pin.scape,com.yanartnv.com.tanks,uralpro.wordfromwords,ru.progstech.mergeblocks,com.geography.travel.quiz,com.aigrind.warspear.rustore,com.nevosoft.mylittleplanet,com.brutalduckgames.rustorefarm,com.herocraft.game.free.jollydaysfarm,uralpro.getword,com.herocraft.game.free.spaceshipbattles,com.mordor.game,air.ru.mail.dwar,com.dreamcraftstudio.fantasyhearts,sovfin.game.pukman,ru.zebomba.find,uralpro.CapitalsOfTheWorld,com.herocraft.game.fruitshake.brawlking,net.elvista.game101,in.x42.zenbox,uralpro.CountriesOfTheWorld,uralpro.MasterOfFinds,com.aksgaming.sudoku3d,uralpro.Game2048,appex.game3d.maze,com.UltramarineGames.ColoringGarden,com.herocraft.game.mafioso.gangster.paradise.pvp,ru.hwgame.two
android.permission.FOREGROUND_SERVICE	59	False	com.herocraft.game.drag.auto.street.racing.heat,com.herocraft.game.cut.arcade.catchthecandy,com.hunterhamster.snailbob,com.okg.theheavens,com.herocraft.game.free.redball3,su.sovietgames.everlasting_summer,com.nekki.shadowfightarena_xsolla,com.interactive.novella,com.dmobin.red.ball,com.hero.craft.mr.knight.how.loot.pull.pin.scape,com.yanartnv.com.tanks,com.okg.mergecats,com.geography.travel.quiz,com.nevosoft.mylittleplanet,com.herocraft.game.free.jollydaysfarm,com.dekovir2.abreakerfree,com.herocraft.game.free.spaceshipbattles,com.mordor.game,com.myscaryteacher.tips,air.ru.vigr.forestbounty,com.herocraft.game.free.taptapbuilder,com.broccoligames.vegamixru,tech.studio3.bestcave,ru.zebomba.find,ru.tmgame.client,com.herocraft.game.fruitshake.brawlking,in.x42.zenbox,com.DDreamgames.Hoosegow,com.creosplay.toycar,com.zmedia.wordtower,logoped.language.speech.therapy.zv01,com.UltramarineGames.ColoringGarden,logoped.language.speech.therapy.zv79,com.herocraft.game.mafioso.gangster.paradise.pvp,logoped.language.speech.therapy.zv80,logoped.language.speech.therapy.zv05,logoped.language.speech.therapy.zv77,com.CyberRom.SodaDefender,com.kirlanik499,logoped.language.speech.therapy.zv78,bel.argun.candycoloration,logoped.language.speech.therapy.zv71,logoped.language.speech.therapy.zv75,logoped.language.speech.therapy.zv06,logoped.language.speech.therapy.zv03,logoped.language.speech.therapy.zv67,logoped.language.speech.therapy.zv76,logoped.language.speech.therapy.zv73,logoped.language.speech.therapy.zv68,logoped.language.speech.therapy.zv72,logoped.language.speech.therapy.zv69,logoped.language.speech.therapy.zv02,logoped.language.speech.therapy.zv04,logoped.language.speech.therapy.zv66,logoped.language.speech.therapy.zv74,logoped.language.speech.therapy.zv81,logoped.language.speech.therapy.zv70,logoped.language.speech.therapy.zv64,logoped.language.speech.therapy.zv65
android.permission.ACCESS_COARSE_LOCATION	13	True	com.herocraft.game.cut.arcade.catchthecandy,com.yanartnv.com.tanks,com.geography.travel.quiz,sovfin.game.noughtscrosses,com.DefaultCompany.Nardi,sovfin.game.spacerocket,com.dreamcraftstudio.fantasyhearts,sovfin.game.pukman,net.elvista.game101,com.DDreamgames.Hoosegow,com.DefaultCompany.Kosinka,sovfin.game.cosmojohn,com.LittleStories.DivinationQRCode
